uCR uF c size_gen it cost
0.3 0.5 0.7 200 2 25.003394340136374
0.3 0.5 0.7 200 3 16.16938249017577
0.3 0.5 0.7 200 4 22.826232032516977
0.3 0.5 0.7 200 5 26.334256381581838
0.3 0.5 0.7 200 6 28.72290715201764
0.3 0.5 0.7 200 7 25.181916575350407
0.3 0.5 0.7 200 8 19.90975366081109
0.3 0.5 0.7 200 9 25.332227659150426
0.3 0.5 0.7 200 10 18.553435908145836
0.3 0.5 0.7 200 11 24.428135511171106
0.3 0.5 0.7 200 12 23.23052381728458
0.3 0.5 0.7 200 13 27.99291603038345
0.3 0.5 0.7 200 14 28.024374746162014
0.3 0.5 0.9 100 0 41.05873602769111
0.3 0.5 0.9 100 1 60.85267851214522
0.3 0.5 0.9 100 2 60.98591163798853
0.3 0.5 0.9 100 3 85.94450262937598
0.3 0.5 0.9 100 4 40.76327840538419
0.3 0.5 0.9 100 5 24.250879167185822
0.3 0.5 0.9 100 6 1.0146784775914544
0.3 0.5 0.9 100 7 53.646926931787775
0.3 0.5 0.9 100 8 21.258849241762647
0.3 0.5 0.9 100 9 52.09023375783171
0.3 0.5 0.9 100 10 77.85274355416571
0.3 0.5 0.9 100 11 81.3404810807031
0.3 0.5 0.9 100 12 39.50142058805614
0.3 0.5 0.9 100 13 53.817374688323454
0.3 0.5 0.9 100 14 94.31660668224521
0.3 0.5 0.9 200 0 17.53464061491455
0.3 0.5 0.9 200 1 21.694639043437434
0.3 0.5 0.9 200 2 19.51440084792273
0.3 0.5 0.9 200 3 28.843361328623594
0.3 0.5 0.9 200 4 13.882204191064115
0.3 0.5 0.9 200 5 20.452479093886023
0.3 0.5 0.9 200 6 24.331181721200707
0.3 0.5 0.9 200 7 23.43762089934782
0.3 0.5 0.9 200 8 26.730886889846936
0.3 0.5 0.9 200 9 24.44721063508807
0.3 0.5 0.9 200 10 24.656574621101225
0.3 0.5 0.9 200 11 28.71714022319854
0.3 0.5 0.9 200 12 25.092094008614854
0.3 0.5 0.9 200 13 26.585168990838582
0.3 0.5 0.9 200 14 26.549496045372848
0.3 0.7 0.1 100 0 0.0032758862802957367
0.3 0.7 0.1 100 1 0.0012656051772079735
0.3 0.7 0.1 100 2 60.411929083567344
0.3 0.7 0.1 100 3 25.443281333336614
0.3 0.7 0.1 100 4 0.008683790312804973
0.3 0.7 0.1 100 5 21.082088592740824
0.3 0.7 0.1 100 6 26.514040061150766
0.3 0.7 0.1 100 7 35.20001605060149
0.3 0.7 0.1 100 8 49.16538957998135
0.3 0.7 0.1 100 9 1.0794541251543741
0.3 0.7 0.1 100 10 60.0702610665236
0.3 0.7 0.1 100 11 79.12881558088208
0.3 0.7 0.1 100 12 62.1582659969647
0.3 0.7 0.1 100 13 61.82461164768137
0.3 0.7 0.1 100 14 1.0161876765224545
0.3 0.7 0.1 200 0 18.764125150337854
0.3 0.7 0.1 200 1 22.399804674808493
0.3 0.7 0.1 200 2 27.41659005725601
0.3 0.7 0.1 200 3 22.721031086942205
0.3 0.7 0.1 200 4 16.51807590911065
0.3 0.7 0.1 200 5 26.302581716982743
0.3 0.7 0.1 200 6 23.08364751834992
0.3 0.7 0.1 200 7 21.015937204195943
0.3 0.7 0.1 200 8 22.91660380732553
0.3 0.7 0.1 200 9 25.446765408515905
0.3 0.7 0.1 200 10 21.35154851332186
0.3 0.7 0.1 200 11 24.26650727525095
0.3 0.7 0.1 200 12 29.491930363460273
0.3 0.7 0.1 200 13 36.33930605921734
0.3 0.7 0.1 200 14 25.06216303430936
0.3 0.7 0.3 100 0 34.97784677794079
0.3 0.7 0.3 100 1 58.35589089252183
0.3 0.7 0.3 100 2 81.35967981728803
0.3 0.7 0.3 100 3 65.70700517315515
0.3 0.7 0.3 100 4 31.573489448583416
0.3 0.7 0.3 100 5 42.630311780873825
0.3 0.7 0.3 100 6 53.774494285460584
0.3 0.7 0.3 100 7 67.25368016684708
0.3 0.7 0.3 100 8 39.08641726543956
0.3 0.7 0.3 100 9 21.483346043458205
0.3 0.7 0.3 100 10 18.809470849440423
0.3 0.7 0.3 100 11 49.223881513454714
0.3 0.7 0.3 100 12 41.96858657213264
0.3 0.7 0.3 100 13 37.630923627361895
0.3 0.7 0.3 100 14 43.660980565653134
0.3 0.7 0.3 200 0 18.73891132951725
0.3 0.7 0.3 200 1 24.752222521923493
0.3 0.7 0.3 200 2 25.154644347354527
0.3 0.7 0.3 200 3 26.050205797825317
0.3 0.7 0.3 200 4 27.536687833107475
0.3 0.7 0.3 200 5 13.907953989218706
0.3 0.7 0.3 200 6 25.989895066497574
0.3 0.7 0.3 200 7 16.95965347954165
0.3 0.7 0.3 200 8 24.047094988744146
0.3 0.7 0.3 200 9 25.868206189454952
0.3 0.7 0.3 200 10 23.066793801401936
0.3 0.7 0.3 200 11 29.274162921753756
0.3 0.7 0.3 200 12 13.229995508868372
0.3 0.7 0.3 200 13 32.36053876422427
0.3 0.7 0.3 200 14 20.70302781122227
0.3 0.7 0.5 100 0 48.152504139301385
0.3 0.7 0.5 100 1 30.86118336081595
0.3 0.7 0.5 100 2 37.99033898625241
0.3 0.7 0.5 100 3 27.846344258655385
0.3 0.7 0.5 100 4 26.31744643562595
0.3 0.7 0.5 100 5 13.026755564986349
0.3 0.7 0.5 100 6 39.78749595504598
0.3 0.7 0.5 100 7 44.735940183701494
0.3 0.7 0.5 100 8 46.654330280534936
0.3 0.7 0.5 100 9 27.01314546383012
0.3 0.7 0.5 100 10 40.252230271718
0.3 0.7 0.5 100 11 32.67365039428371
0.3 0.7 0.5 100 12 18.870355901416886
0.3 0.7 0.5 100 13 33.35450527399556
0.3 0.7 0.5 100 14 28.53894044946517
0.3 0.7 0.5 200 0 29.226977466723795
0.3 0.7 0.5 200 1 23.505284805969104
0.3 0.7 0.5 200 2 17.215985306959475
0.3 0.7 0.5 200 3 20.795007006140736
0.3 0.7 0.5 200 4 16.48519488665076
0.3 0.7 0.5 200 5 28.071183089361476
0.3 0.7 0.5 200 6 20.189605742143677
0.3 0.7 0.5 200 7 25.288666947923453
0.3 0.7 0.5 200 8 25.92946210968617
0.3 0.7 0.5 200 9 22.764534996927893
0.3 0.7 0.5 200 10 30.860771572895036
0.3 0.7 0.5 200 11 26.674482438833834
0.3 0.7 0.5 200 12 26.106422513349536
0.3 0.7 0.5 200 13 28.24698299528856
0.3 0.7 0.5 200 14 26.02983661976525
0.3 0.7 0.7 100 0 19.877686444612777
0.3 0.7 0.7 100 1 56.21682355448697
0.3 0.7 0.7 100 2 55.47425338177844
0.3 0.7 0.7 100 3 46.93530087403867
0.3 0.7 0.7 100 4 43.57191115766938
0.3 0.7 0.7 100 5 0.0014296657876080587
0.3 0.7 0.7 100 6 91.78832878690118
0.3 0.7 0.7 100 7 0.004030247282106103
0.3 0.7 0.7 100 8 96.312261828818
0.3 0.7 0.7 100 9 0.003817433065382403
0.3 0.7 0.7 100 10 92.15706844024731
0.3 0.7 0.7 100 11 43.646235907072835
0.3 0.7 0.7 100 12 71.02205300415295
0.3 0.7 0.7 100 13 21.324765061634057
0.3 0.7 0.7 100 14 55.29638183663161
0.3 0.7 0.7 200 0 23.699147477046086
0.3 0.7 0.7 200 1 20.703621970274476
0.3 0.7 0.7 200 2 31.332518439277315
0.3 0.7 0.7 200 3 24.489009251003615
0.3 0.7 0.7 200 4 25.887124322734742
0.3 0.7 0.7 200 5 20.85717445934969
0.3 0.7 0.7 200 6 22.48691126740529
0.3 0.7 0.7 200 7 22.997444700281292
0.3 0.7 0.7 200 8 19.54521767998708
0.3 0.7 0.7 200 9 19.5683200747898
0.3 0.7 0.7 200 10 32.94728331750216
0.3 0.7 0.7 200 11 17.79667546758669
0.3 0.7 0.7 200 12 18.613616143473614
0.3 0.7 0.7 200 13 26.08985800337525
0.3 0.7 0.7 200 14 23.70502906490325
0.3 0.7 0.9 100 0 39.997191270446365
0.3 0.7 0.9 100 1 34.68989058654823
0.3 0.7 0.9 100 2 64.79479327622698
0.3 0.7 0.9 100 3 85.32640089454654
0.3 0.7 0.9 100 4 47.977851052808134
0.3 0.7 0.9 100 5 65.91205416032366
0.3 0.7 0.9 100 6 48.63709673100487
0.3 0.7 0.9 100 7 18.990536841960697
0.3 0.7 0.9 100 8 63.32518778103477
0.3 0.7 0.9 100 9 19.590105995804755
0.3 0.7 0.9 100 10 34.92582828442731
0.3 0.7 0.9 100 11 65.67084581866573
0.3 0.7 0.9 100 12 20.255794379781968
0.3 0.7 0.9 100 13 99.73238320498163
0.3 0.7 0.9 100 14 99.67163460476563
0.3 0.7 0.9 200 0 29.03153682016181
0.3 0.7 0.9 200 1 23.13687081946366
0.3 0.7 0.9 200 2 30.494868233609942
0.3 0.7 0.9 200 3 17.771510876544035
0.3 0.7 0.9 200 4 23.815419143042934
0.3 0.7 0.9 200 5 24.504232838127912
0.3 0.7 0.9 200 6 34.824723979536955
0.3 0.7 0.9 200 7 21.400411576228514
0.3 0.7 0.9 200 8 19.552280993302038
0.3 0.7 0.9 200 9 20.095819692459436
0.3 0.7 0.9 200 10 27.252269537145914
0.3 0.7 0.9 200 11 25.17178241045512
0.3 0.7 0.9 200 12 22.311168596393628
0.3 0.7 0.9 200 13 15.678235988117525
0.3 0.7 0.9 200 14 29.518653434240985
0.3 0.9 0.1 100 0 52.24024262731731
0.3 0.9 0.1 100 1 96.66730776036333
0.3 0.9 0.1 100 2 109.57100162377111
0.3 0.9 0.1 100 3 22.597164193696393
0.3 0.9 0.1 100 4 73.83129134306574
0.3 0.9 0.1 100 5 59.83863498460654
0.3 0.9 0.1 100 6 79.13806224084307
0.3 0.9 0.1 100 7 55.42181608622142
0.3 0.9 0.1 100 8 129.29972401455703
0.3 0.9 0.1 100 9 22.451138084725663
0.3 0.9 0.1 100 10 40.43044723695318
0.3 0.9 0.1 100 11 16.264678541130664
0.3 0.9 0.1 100 12 61.835272041804195
0.3 0.9 0.1 100 13 34.36100947595801
0.3 0.9 0.1 100 14 16.846038916043724
0.3 0.9 0.1 200 0 24.019376537756685
0.3 0.9 0.1 200 1 19.57131369987671
0.3 0.9 0.1 200 2 30.17039931707567
0.3 0.9 0.1 200 3 27.39935863984839
0.3 0.9 0.1 200 4 19.38488098494825
0.3 0.9 0.1 200 5 26.217364012924072
0.3 0.9 0.1 200 6 34.1943515317146
0.3 0.9 0.1 200 7 19.22756833097888
0.3 0.9 0.1 200 8 26.568375455998506
0.3 0.9 0.1 200 9 28.35068607860757
0.3 0.9 0.1 200 10 30.208262025306812
0.3 0.9 0.1 200 11 20.707682382220476
0.3 0.9 0.1 200 12 29.88199978014383
0.3 0.9 0.1 200 13 30.19129618322627
0.3 0.9 0.1 200 14 25.924488870738397
0.3 0.9 0.3 100 0 0.23090943736557712
0.3 0.9 0.3 100 1 51.42999910687039
0.3 0.9 0.3 100 2 1.2664653687207075
0.3 0.9 0.3 100 3 40.53611370027823
0.3 0.9 0.3 100 4 86.31279382961847
0.3 0.9 0.3 100 5 17.165466015758057
0.3 0.9 0.3 100 6 40.2165305130144
0.3 0.9 0.3 100 7 41.73775543041312
0.3 0.9 0.3 100 8 32.72846327853448
0.3 0.9 0.3 100 9 2.088778661596189
0.3 0.9 0.3 100 10 13.036094913590626
0.3 0.9 0.3 100 11 0.02720618756378812
0.3 0.9 0.3 100 12 78.06287081753163
0.3 0.9 0.3 100 13 48.81837158190928
0.3 0.9 0.3 100 14 26.786178820512305
0.3 0.9 0.3 200 0 26.18129965567241
0.3 0.9 0.3 200 1 20.187627362507094
0.3 0.9 0.3 200 2 23.655044656946146
0.3 0.9 0.3 200 3 28.239502904193976
0.3 0.9 0.3 200 4 32.04935017147698
0.3 0.9 0.3 200 5 23.93735551161116
0.3 0.9 0.3 200 6 27.116479637421342
0.3 0.9 0.3 200 7 29.042453423278012
0.3 0.9 0.3 200 8 21.55787011158016
0.3 0.9 0.3 200 9 18.196402107391812
0.3 0.9 0.3 200 10 31.06393540014463
0.3 0.9 0.3 200 11 31.271318383650076
0.3 0.9 0.3 200 12 16.570720065641694
0.3 0.9 0.3 200 13 26.29770759505832
0.3 0.9 0.3 200 14 14.691442463812825
0.3 0.9 0.5 100 0 65.40446365703964
0.3 0.9 0.5 100 1 58.879990884008926
0.3 0.9 0.5 100 2 36.65947431397372
0.3 0.9 0.5 100 3 34.33569709757013
0.3 0.9 0.5 100 4 30.441609149515713
0.3 0.9 0.5 100 5 43.57423193936061
0.3 0.9 0.5 100 6 36.605120230916796
0.3 0.9 0.5 100 7 49.273802786440775
0.3 0.9 0.5 100 8 42.9794410990635
0.3 0.9 0.5 100 9 38.420448771987466
0.3 0.9 0.5 100 10 52.98696987409359
0.3 0.9 0.5 100 11 113.34800364713854
0.3 0.9 0.5 100 12 66.25357506961795
0.3 0.9 0.5 100 13 97.64613810084448
0.3 0.9 0.5 100 14 23.733641060942453
0.3 0.9 0.5 200 0 28.417917523592322
0.3 0.9 0.5 200 1 24.787839877519236
0.3 0.9 0.5 200 2 32.44219156059823
0.3 0.9 0.5 200 3 27.338715145202485
0.3 0.9 0.5 200 4 24.584775980506706
0.3 0.9 0.5 200 5 25.570898312767582
0.3 0.9 0.5 200 6 25.360390367497537
0.3 0.9 0.5 200 7 22.59790705989341
0.3 0.9 0.5 200 8 30.63411212502111
0.3 0.9 0.5 200 9 25.903250596873942
0.3 0.9 0.5 200 10 18.99108957339297
0.3 0.9 0.5 200 11 21.617179105619446
0.3 0.9 0.5 200 12 31.35077194741097
0.3 0.9 0.5 200 13 31.380467058118935
0.3 0.9 0.5 200 14 21.525364340642966
0.3 0.9 0.7 100 0 56.232694620943406
0.3 0.9 0.7 100 1 39.72128513740635
0.3 0.9 0.7 100 2 40.96990639075232
0.3 0.9 0.7 100 3 0.02632434567486186
0.3 0.9 0.7 100 4 10.326809302543433
0.3 0.9 0.7 100 5 76.70852168618792
0.3 0.9 0.7 100 6 58.84906225648913
0.3 0.9 0.7 100 7 52.86154736950952
0.3 0.9 0.7 100 8 61.765254229920465
0.3 0.9 0.7 100 9 28.876142621314266
0.3 0.9 0.7 100 10 70.19756184656819
0.3 0.9 0.7 100 11 26.047664629896104
0.3 0.9 0.7 100 12 47.287778980204465
0.3 0.9 0.7 100 13 106.43647362830168
0.3 0.9 0.7 100 14 71.87490615097205
0.3 0.9 0.7 200 0 25.178485309756915
0.3 0.9 0.7 200 1 28.18627531930461
0.3 0.9 0.7 200 2 23.42717290242204
0.3 0.9 0.7 200 3 25.606660158977967
0.3 0.9 0.7 200 4 19.806086611868714
0.3 0.9 0.7 200 5 26.985643717542935
0.3 0.9 0.7 200 6 23.31554690342145
0.3 0.9 0.7 200 7 22.406478513305153
0.3 0.9 0.7 200 8 21.050643031709974
0.3 0.9 0.7 200 9 19.349829350228728
0.3 0.9 0.7 200 10 27.117875768203824
0.3 0.9 0.7 200 11 22.763370961986933
0.3 0.9 0.7 200 12 24.438728677697092
0.3 0.9 0.7 200 13 25.901321519194653
0.3 0.9 0.7 200 14 38.4516126275187
0.3 0.9 0.9 100 0 1.0318667360548854
0.3 0.9 0.9 100 1 52.85828531077236
0.3 0.9 0.9 100 2 70.51580121127817
0.3 0.9 0.9 100 3 37.71835150429188
0.3 0.9 0.9 100 4 73.39622654746611
0.3 0.9 0.9 100 5 57.835145046247604
0.3 0.9 0.9 100 6 66.89872981127124
0.3 0.9 0.9 100 7 22.47282504283573
0.3 0.9 0.9 100 8 42.95034129134635
0.3 0.9 0.9 100 9 57.487030559479294
0.3 0.9 0.9 100 10 68.37619843301309
0.3 0.9 0.9 100 11 48.397570093603385
0.3 0.9 0.9 100 12 39.285832111613104
0.3 0.9 0.9 100 13 41.78193778408212
0.3 0.9 0.9 100 14 29.702902603938604
0.3 0.9 0.9 200 0 24.98794025641711
0.3 0.9 0.9 200 1 32.38672838641404
0.3 0.9 0.9 200 2 20.246621071185984
0.3 0.9 0.9 200 3 20.95378467611414
0.3 0.9 0.9 200 4 21.75187143067736
0.3 0.9 0.9 200 5 29.93143627172064
0.3 0.9 0.9 200 6 27.994084956385656
0.3 0.9 0.9 200 7 22.477395772146295
0.3 0.9 0.9 200 8 27.857103042217176
0.3 0.9 0.9 200 9 27.806348436400594
0.3 0.9 0.9 200 10 18.71803698372952
0.3 0.9 0.9 200 11 23.896275030147763
0.3 0.9 0.9 200 12 29.037759945607043
0.3 0.9 0.9 200 13 29.027989766067883
0.3 0.9 0.9 200 14 24.98853551834644
0.5 0.1 0.1 100 0 0.0007945441920185203
0.5 0.1 0.1 100 1 4.904850465337063e-05
0.5 0.1 0.1 100 2 9.550915804723559e-05
0.5 0.1 0.1 100 3 21.1888533934396
0.5 0.1 0.1 100 4 3.931116943078905e-08
0.5 0.1 0.1 100 5 204.51781719804745
0.5 0.1 0.1 100 6 0.002748278029624629
0.5 0.1 0.1 100 7 55.56749139122869
0.5 0.1 0.1 100 8 0.9956261054952069
0.5 0.1 0.1 100 9 7.918091071701383e-07
0.5 0.1 0.1 100 10 23.302241628435617
0.5 0.1 0.1 100 11 0.0004375688160926927
0.5 0.1 0.1 100 12 5.122679627689308e-05
0.5 0.1 0.1 100 13 1.1325413495910652e-08
0.5 0.1 0.1 100 14 4.066705257810119
0.5 0.1 0.1 200 0 12.460412111013529
0.5 0.1 0.1 200 1 14.323386070631715
0.5 0.1 0.1 200 2 18.08451067166549
0.5 0.1 0.1 200 3 15.309687334340914
0.5 0.1 0.1 200 4 17.353967041499175
0.5 0.1 0.1 200 5 20.13055777870781
0.5 0.1 0.1 200 6 14.59442997150109
0.5 0.1 0.1 200 7 18.03886655517365
0.5 0.1 0.1 200 8 11.981051437120996
0.5 0.1 0.1 200 9 17.228124731987663
0.5 0.1 0.1 200 10 15.90302987919807
0.5 0.1 0.1 200 11 16.872093482379384
0.5 0.1 0.1 200 12 16.409914416924877
0.5 0.1 0.1 200 13 17.88764957769711
0.5 0.1 0.1 200 14 14.702980904404258
0.5 0.1 0.3 100 0 0.0008582879629894791
0.5 0.1 0.3 100 1 33.84078109451144
0.5 0.1 0.3 100 2 1.0166230068850304
0.5 0.1 0.3 100 3 19.882124156694157
0.5 0.1 0.3 100 4 101.28039755114021
0.5 0.1 0.3 100 5 63.082941434575346
0.5 0.1 0.3 100 6 40.38863989080851
0.5 0.1 0.3 100 7 17.942116895545944
0.5 0.1 0.3 100 8 13.647151028890928
0.5 0.1 0.3 100 9 17.058818417102934
0.5 0.1 0.3 100 10 23.962295315270246
0.5 0.1 0.3 100 11 43.183465387253136
0.5 0.1 0.3 100 12 2.015953072478572
0.5 0.1 0.3 100 13 48.45054771361562
0.5 0.1 0.3 100 14 29.60607387779408
0.5 0.1 0.3 200 0 22.021817403474802
0.5 0.1 0.3 200 1 22.257867513977715
0.5 0.1 0.3 200 2 24.687861952924035
0.5 0.1 0.3 200 3 13.4421639635222
0.5 0.1 0.3 200 4 22.61568866449702
0.5 0.1 0.3 200 5 14.004780062941748
0.5 0.1 0.3 200 6 22.162697720817917
0.5 0.1 0.3 200 7 17.438583636217807
0.5 0.1 0.3 200 8 26.585170584484544
0.5 0.1 0.3 200 9 26.919987276658013
0.5 0.1 0.3 200 10 12.259864157691709
0.5 0.1 0.3 200 11 25.48117891119711
0.5 0.1 0.3 200 12 22.91740917994418
0.5 0.1 0.3 200 13 21.813986862296154
0.5 0.1 0.3 200 14 21.25261490810865
0.5 0.1 0.5 100 0 101.20380151811031
0.5 0.1 0.5 100 1 110.38372384442033
0.5 0.1 0.5 100 2 0.00037280965455543935
0.5 0.1 0.5 100 3 53.48899174892149
0.5 0.1 0.5 100 4 40.004966797778295
0.5 0.1 0.5 100 5 50.9037351020531
0.5 0.1 0.5 100 6 25.113632418112054
0.5 0.1 0.5 100 7 30.635841464011136
0.5 0.1 0.5 100 8 50.83330534285518
0.5 0.1 0.5 100 9 38.6198103519975
0.5 0.1 0.5 100 10 70.9020271048031
0.5 0.1 0.5 100 11 1.0054767017648736
0.5 0.1 0.5 100 12 55.62055366846273
0.5 0.1 0.5 100 13 0.026842397862195
0.5 0.1 0.5 100 14 48.67435075454191
0.5 0.1 0.5 200 0 16.960617322724087
0.5 0.1 0.5 200 1 19.118205302291358
0.5 0.1 0.5 200 2 15.297050308810638
0.5 0.1 0.5 200 3 24.044740562216298
0.5 0.1 0.5 200 4 18.219383536426484
0.5 0.1 0.5 200 5 29.01527590735477
0.5 0.1 0.5 200 6 21.125317414219268
0.5 0.1 0.5 200 7 24.45199549653713
0.5 0.1 0.5 200 8 21.43635126197534
0.5 0.1 0.5 200 9 19.619146569424302
0.5 0.1 0.5 200 10 23.641372549726626
0.5 0.1 0.5 200 11 14.95704036404457
0.5 0.1 0.5 200 12 21.30531002887669
0.5 0.1 0.5 200 13 17.327037371082177
0.5 0.1 0.5 200 14 15.933808639128435
0.5 0.1 0.7 100 0 34.288218187047804
0.5 0.1 0.7 100 1 84.72685163645262
0.5 0.1 0.7 100 2 46.501781024281925
0.5 0.1 0.7 100 3 12.382133195909919
0.5 0.1 0.7 100 4 59.18945020350863
0.5 0.1 0.7 100 5 70.94943503577265
0.5 0.1 0.7 100 6 94.24225042890227
0.5 0.1 0.7 100 7 77.50201977002479
0.5 0.1 0.7 100 8 89.10622901841056
0.5 0.1 0.7 100 9 75.24123759642231
0.5 0.1 0.7 100 10 35.144353400155865
0.5 0.1 0.7 100 11 32.11027289153817
0.5 0.1 0.7 100 12 34.57072692570929
0.5 0.1 0.7 100 13 44.85472732841206
0.5 0.1 0.7 100 14 39.85545708565161
0.5 0.1 0.7 200 0 32.51745297227424
0.5 0.1 0.7 200 1 23.186632212698
0.5 0.1 0.7 200 2 28.785864078000927
0.5 0.1 0.7 200 3 24.66368954373247
0.5 0.1 0.7 200 4 26.63617944750954
0.5 0.1 0.7 200 5 21.68682885835749
0.5 0.1 0.7 200 6 18.77009969080996
0.5 0.1 0.7 200 7 21.454839996481482
0.5 0.1 0.7 200 8 24.17129305152788
0.5 0.1 0.7 200 9 25.514983236959413
0.5 0.1 0.7 200 10 21.121793976852764
0.5 0.1 0.7 200 11 22.83901749918811
0.5 0.1 0.7 200 12 23.47149704476718
0.5 0.1 0.7 200 13 25.43752945382873
0.5 0.1 0.7 200 14 14.331205171754743
0.5 0.1 0.9 100 0 69.16239386020334
0.5 0.1 0.9 100 1 32.40828964040095
0.5 0.1 0.9 100 2 41.382387871703585
0.5 0.1 0.9 100 3 69.4594853008422
0.5 0.1 0.9 100 4 56.60088078267629
0.5 0.1 0.9 100 5 66.75380794855529
0.5 0.1 0.9 100 6 31.58058271551927
0.5 0.1 0.9 100 7 34.41351894538266
0.5 0.1 0.9 100 8 40.95447484254257
0.5 0.1 0.9 100 9 0.04164337318828082
0.5 0.1 0.9 100 10 0.0005249493532559768
0.5 0.1 0.9 100 11 59.819172551011036
0.5 0.1 0.9 100 12 53.04974912887013
0.5 0.1 0.9 100 13 80.57276515895038
0.5 0.1 0.9 100 14 33.16110198046073
0.5 0.1 0.9 200 0 17.976562096934963
0.5 0.1 0.9 200 1 25.070147690097436
0.5 0.1 0.9 200 2 20.59516406218044
0.5 0.1 0.9 200 3 18.654133640657165
0.5 0.1 0.9 200 4 18.182256991483158
0.5 0.1 0.9 200 5 27.85369196612732
0.5 0.1 0.9 200 6 27.973232833532734
0.5 0.1 0.9 200 7 31.11754812989503
0.5 0.1 0.9 200 8 25.521010549191082
0.5 0.1 0.9 200 9 26.702399089598355
0.5 0.1 0.9 200 10 26.933166160518994
0.5 0.1 0.9 200 11 22.891017554519685
0.5 0.1 0.9 200 12 30.844420470366266
0.5 0.1 0.9 200 13 17.188101915433876
0.5 0.1 0.9 200 14 33.65424910535451
0.5 0.3 0.1 100 0 44.39902817607104
0.5 0.3 0.1 100 1 3.988613097405391e-05
0.5 0.3 0.1 100 2 14.071580525530788
0.5 0.3 0.1 100 3 29.505837313419626
0.5 0.3 0.1 100 4 24.181253241455643
0.5 0.3 0.1 100 5 7.186798853808796e-07
0.5 0.3 0.1 100 6 44.46432825693307
0.5 0.3 0.1 100 7 25.75037154538784
0.5 0.3 0.1 100 8 9.841016890277388e-13
0.5 0.3 0.1 100 9 7.335001939168251e-08
0.5 0.3 0.1 100 10 39.321934730568586
0.5 0.3 0.1 100 11 1.0489239201660894e-05
0.5 0.3 0.1 100 12 3.891731417482447e-05
0.5 0.3 0.1 100 13 45.51642230837475
0.5 0.3 0.1 100 14 16.47123035690953
0.5 0.3 0.1 200 0 18.203048090224392
0.5 0.3 0.1 200 1 18.021919595842085
0.5 0.3 0.1 200 2 17.690614401737832
0.5 0.3 0.1 200 3 21.528587967017387
0.5 0.3 0.1 200 4 14.552097040073107
0.5 0.3 0.1 200 5 18.203038888542945
0.5 0.3 0.1 200 6 20.02232408669075
0.5 0.3 0.1 200 7 15.873196273924407
0.5 0.3 0.1 200 8 17.642294376963523
0.5 0.3 0.1 200 9 16.263503719755917
0.5 0.3 0.1 200 10 23.842521367401012
0.5 0.3 0.1 200 11 13.492857583409519
0.5 0.3 0.1 200 12 18.52260705172148
0.5 0.3 0.1 200 13 10.720861571517677
0.5 0.3 0.1 200 14 14.072060086046921
0.5 0.3 0.3 100 0 0.00020729021647092338
0.5 0.3 0.3 100 1 55.11515819406509
0.5 0.3 0.3 100 2 59.061191686403674
0.5 0.3 0.3 100 3 27.414915837720095
0.5 0.3 0.3 100 4 21.95537318750551
0.5 0.3 0.3 100 5 21.12564199132799
0.5 0.3 0.3 100 6 4.085161345201982e-06
0.5 0.3 0.3 100 7 30.113296311032148
0.5 0.3 0.3 100 8 0.0027186676774935137
0.5 0.3 0.3 100 9 33.408004437187216
0.5 0.3 0.3 100 10 17.566602944722224
0.5 0.3 0.3 100 11 19.452492190322353
0.5 0.3 0.3 100 12 35.609489715432495
0.5 0.3 0.3 100 13 27.030201405755314
0.5 0.3 0.3 100 14 1.0048762420597264
0.5 0.3 0.3 200 0 16.537604644198066
0.5 0.3 0.3 200 1 19.494838441763402
0.5 0.3 0.3 200 2 18.62065047881021
0.5 0.3 0.3 200 3 12.3601709932157
0.5 0.3 0.3 200 4 23.19980458770741
0.5 0.3 0.3 200 5 14.402789969803312
0.5 0.3 0.3 200 6 15.853109710332498
0.5 0.3 0.3 200 7 30.77691846116418
0.5 0.3 0.3 200 8 23.81084521619881
0.5 0.3 0.3 200 9 17.47019502764229
0.5 0.3 0.3 200 10 19.64467396544191
0.5 0.3 0.3 200 11 25.549949537057348
0.5 0.3 0.3 200 12 15.811125374862744
0.5 0.3 0.3 200 13 15.934954485308628
0.5 0.3 0.3 200 14 19.303286970266797
0.5 0.3 0.5 100 0 26.005472976555918
0.5 0.3 0.5 100 1 22.937200613423634
0.5 0.3 0.5 100 2 32.01506860600115
0.5 0.3 0.5 100 3 70.13143072069009
0.5 0.3 0.5 100 4 115.25240727918464
0.5 0.3 0.5 100 5 34.4633899947221
0.5 0.3 0.5 100 6 19.04574412614975
0.5 0.3 0.5 100 7 24.62311783872086
0.5 0.3 0.5 100 8 8.419888665578412e-05
0.5 0.3 0.5 100 9 109.12852857165926
0.5 0.3 0.5 100 10 34.36753785128512
0.5 0.3 0.5 100 11 31.024297451535197
0.5 0.3 0.5 100 12 0.00399280397964219
0.5 0.3 0.5 100 13 17.65280436648523
0.5 0.3 0.5 100 14 36.482281038005695
0.5 0.3 0.5 200 0 18.360948589873637
0.5 0.3 0.5 200 1 30.292270570294548
0.5 0.3 0.5 200 2 21.95059900291772
0.5 0.3 0.5 200 3 26.727251187491902
0.5 0.3 0.5 200 4 23.107452938448446
0.5 0.3 0.5 200 5 21.198956506362137
0.5 0.3 0.5 200 6 17.29544552249666
0.5 0.3 0.5 200 7 22.21236602354486
0.5 0.3 0.5 200 8 18.79506958346461
0.5 0.3 0.5 200 9 16.499398341234787
0.5 0.3 0.5 200 10 19.485440269113376
