uCR uF c size_gen it cost
0.3 0.5 0.7 100 6 46.10166338049008
0.3 0.5 0.7 100 7 107.40283027610775
0.3 0.5 0.7 100 8 32.96328483925315
0.3 0.5 0.7 100 9 28.42025191842889
0.3 0.5 0.7 100 10 51.902860968484575
0.3 0.5 0.7 100 11 1.7763568394002505e-15
0.3 0.5 0.7 100 12 0.0
0.3 0.5 0.7 100 13 56.86011948442684
0.3 0.5 0.7 100 14 0.0
0.3 0.5 0.7 200 0 2.142494913083228
0.3 0.5 0.7 200 1 0.006240151242689507
0.3 0.5 0.7 200 2 0.013485267933681655
0.3 0.5 0.7 200 3 0.019496542639545922
0.3 0.5 0.7 200 4 2.8251490390673197
0.3 0.5 0.7 200 5 1.1542170166078751
0.3 0.5 0.7 200 6 1.1389444744917068
0.3 0.5 0.7 200 7 1.0860678221438125
0.3 0.5 0.7 200 8 1.013031831855196
0.3 0.5 0.7 200 9 0.06748692932337441
0.3 0.5 0.7 200 10 0.003501618569497822
0.3 0.5 0.7 200 11 0.07971052008562296
0.3 0.5 0.7 200 12 0.01610309095154605
0.3 0.5 0.7 200 13 0.016031536425362702
0.3 0.5 0.7 200 14 1.0658894037535838
0.3 0.5 0.9 100 0 57.36594416350077
0.3 0.5 0.9 100 1 28.816059099390877
0.3 0.5 0.9 100 2 48.14895423978534
0.3 0.5 0.9 100 3 65.12671362822832
0.3 0.5 0.9 100 4 46.92297951915258
0.3 0.5 0.9 100 5 85.2769914040254
0.3 0.5 0.9 100 6 138.40135793825806
0.3 0.5 0.9 100 7 0.0
0.3 0.5 0.9 100 8 70.09070600328043
0.3 0.5 0.9 100 9 67.74750463164794
0.3 0.5 0.9 100 10 0.0
0.3 0.5 0.9 100 11 64.83624206207043
0.3 0.5 0.9 100 12 0.0
0.3 0.5 0.9 100 13 49.32538336304768
0.3 0.5 0.9 100 14 46.01323087168924
0.3 0.5 0.9 200 0 1.4271320935792478
0.3 0.5 0.9 200 1 0.0013987141312181706
0.3 0.5 0.9 200 2 1.170369075226601
0.3 0.5 0.9 200 3 0.07010632049895271
0.3 0.5 0.9 200 4 0.1845150005818006
0.3 0.5 0.9 200 5 2.180523127593874
0.3 0.5 0.9 200 6 0.22882003536627415
0.3 0.5 0.9 200 7 20.17609841318273
0.3 0.5 0.9 200 8 0.003202600112899745
0.3 0.5 0.9 200 9 2.3426856913696863
0.3 0.5 0.9 200 10 2.0205239624754032
0.3 0.5 0.9 200 11 0.023078835928123098
0.3 0.5 0.9 200 12 0.05168811748272972
0.3 0.5 0.9 200 13 0.0060483339509040945
0.3 0.5 0.9 200 14 2.0290445213218806
0.3 0.7 0.1 100 0 0.0
0.3 0.7 0.1 100 1 28.722254581034818
0.3 0.7 0.1 100 2 49.07847546664645
0.3 0.7 0.1 100 3 1.7763568394002505e-15
0.3 0.7 0.1 100 4 9.345914443307256
0.3 0.7 0.1 100 5 97.56020623375971
0.3 0.7 0.1 100 6 0.0
0.3 0.7 0.1 100 7 76.59538207524436
0.3 0.7 0.1 100 8 0.0
0.3 0.7 0.1 100 9 27.534110149045798
0.3 0.7 0.1 100 10 100.54902709514731
0.3 0.7 0.1 100 11 122.69365677186661
0.3 0.7 0.1 100 12 99.53138524518769
0.3 0.7 0.1 100 13 77.45720995751051
0.3 0.7 0.1 100 14 0.0
0.3 0.7 0.1 200 0 1.0843872060508613
0.3 0.7 0.1 200 1 0.00822292672027558
0.3 0.7 0.1 200 2 1.020406443809014
0.3 0.7 0.1 200 3 2.075071136554058
0.3 0.7 0.1 200 4 0.9985367782024479
0.3 0.7 0.1 200 5 1.153651955698244
0.3 0.7 0.1 200 6 1.0026186496757514
0.3 0.7 0.1 200 7 1.000303794476201
0.3 0.7 0.1 200 8 2.049629759612454
0.3 0.7 0.1 200 9 0.011308811342122027
0.3 0.7 0.1 200 10 1.0400545157907768
0.3 0.7 0.1 200 11 0.007828671580423219
0.3 0.7 0.1 200 12 0.0027765253264284695
0.3 0.7 0.1 200 13 0.0015739702673212008
0.3 0.7 0.1 200 14 0.0006375600460675201
0.3 0.7 0.3 100 0 34.06771257315815
0.3 0.7 0.3 100 1 37.06409411025921
0.3 0.7 0.3 100 2 25.008625452755354
0.3 0.7 0.3 100 3 88.7021204217451
0.3 0.7 0.3 100 4 48.86330684664507
0.3 0.7 0.3 100 5 21.24276029895654
0.3 0.7 0.3 100 6 0.0
0.3 0.7 0.3 100 7 41.45526639621397
0.3 0.7 0.3 100 8 53.20233967210349
0.3 0.7 0.3 100 9 36.596139390178024
0.3 0.7 0.3 100 10 27.59140638949882
0.3 0.7 0.3 100 11 24.84129170681463
0.3 0.7 0.3 100 12 20.05529316690596
0.3 0.7 0.3 100 13 31.332449808523172
0.3 0.7 0.3 100 14 79.03857931510578
0.3 0.7 0.3 200 0 4.644173832084601
0.3 0.7 0.3 200 1 0.04404678582873878
0.3 0.7 0.3 200 2 0.06371199417995932
0.3 0.7 0.3 200 3 1.2284361256054481
0.3 0.7 0.3 200 4 0.09950685082909949
0.3 0.7 0.3 200 5 0.009174221046274411
0.3 0.7 0.3 200 6 1.0847598294069005
0.3 0.7 0.3 200 7 1.0111083444926123
0.3 0.7 0.3 200 8 0.03256913037713005
0.3 0.7 0.3 200 9 1.0116386970853775
0.3 0.7 0.3 200 10 1.165909362643875
0.3 0.7 0.3 200 11 0.008637521908774204
0.3 0.7 0.3 200 12 0.004585347789287653
0.3 0.7 0.3 200 13 0.0015082880549446287
0.3 0.7 0.3 200 14 0.006199182341216414
0.3 0.7 0.5 100 0 29.154927404006497
0.3 0.7 0.5 100 1 67.83447090521429
0.3 0.7 0.5 100 2 31.06454206696572
0.3 0.7 0.5 100 3 33.57865452997624
0.3 0.7 0.5 100 4 0.0
0.3 0.7 0.5 100 5 28.20197736926194
0.3 0.7 0.5 100 6 77.43303990852553
0.3 0.7 0.5 100 7 76.71881712038736
0.3 0.7 0.5 100 8 76.86906256112486
0.3 0.7 0.5 100 9 62.64249387411854
0.3 0.7 0.5 100 10 107.51876157492048
0.3 0.7 0.5 100 11 35.064378597433375
0.3 0.7 0.5 100 12 21.839888525159587
0.3 0.7 0.5 100 13 134.6181143646066
0.3 0.7 0.5 100 14 66.81917117818466
0.3 0.7 0.5 200 0 1.1647989662839517
0.3 0.7 0.5 200 1 0.05187547014978122
0.3 0.7 0.5 200 2 0.00931606550986075
0.3 0.7 0.5 200 3 2.0309346275696036
0.3 0.7 0.5 200 4 0.15212932760046805
0.3 0.7 0.5 200 5 0.004098219531076808
0.3 0.7 0.5 200 6 0.3808935338601973
0.3 0.7 0.5 200 7 0.05277604362564148
0.3 0.7 0.5 200 8 0.029532741960414555
0.3 0.7 0.5 200 9 1.0165448187751043
0.3 0.7 0.5 200 10 0.016526092362946443
0.3 0.7 0.5 200 11 2.06327508667081
0.3 0.7 0.5 200 12 3.1828430786710076
0.3 0.7 0.5 200 13 0.06211801901516445
0.3 0.7 0.5 200 14 1.0166374126569941
0.3 0.7 0.7 100 0 75.9129279840069
0.3 0.7 0.7 100 1 43.01525953580536
0.3 0.7 0.7 100 2 31.060066440073797
0.3 0.7 0.7 100 3 9.0416857906625
0.3 0.7 0.7 100 4 37.382276674551356
0.3 0.7 0.7 100 5 57.65277284350355
0.3 0.7 0.7 100 6 100.0240729658494
0.3 0.7 0.7 100 7 51.191604554943524
0.3 0.7 0.7 100 8 29.393892697083785
0.3 0.7 0.7 100 9 93.13144899745654
0.3 0.7 0.7 100 10 29.82573162772129
0.3 0.7 0.7 100 11 36.696481165904814
0.3 0.7 0.7 100 12 74.43811857655658
0.3 0.7 0.7 100 13 43.16090858242411
0.3 0.7 0.7 100 14 24.616976924388236
0.3 0.7 0.7 200 0 1.2481574308295897
0.3 0.7 0.7 200 1 0.03293072993626822
0.3 0.7 0.7 200 2 0.08985114217571244
0.3 0.7 0.7 200 3 0.0027729144231241065
0.3 0.7 0.7 200 4 2.3136947984168756
0.3 0.7 0.7 200 5 2.019611212791718
0.3 0.7 0.7 200 6 1.1601346986541117
0.3 0.7 0.7 200 7 0.04896446038675961
0.3 0.7 0.7 200 8 1.0058751171663793
0.3 0.7 0.7 200 9 1.0460840072714799
0.3 0.7 0.7 200 10 35.176673545704034
0.3 0.7 0.7 200 11 1.0166858050959977
0.3 0.7 0.7 200 12 0.020900100594838378
0.3 0.7 0.7 200 13 0.015220274188973093
0.3 0.7 0.7 200 14 1.1193348018810383
0.3 0.7 0.9 100 0 95.95070879500918
0.3 0.7 0.9 100 1 29.401085286010876
0.3 0.7 0.9 100 2 31.918445044255094
0.3 0.7 0.9 100 3 42.859538430584934
0.3 0.7 0.9 100 4 81.21610830537925
0.3 0.7 0.9 100 5 60.292639936367436
0.3 0.7 0.9 100 6 62.34997438376615
0.3 0.7 0.9 100 7 110.47942918328765
0.3 0.7 0.9 100 8 76.52205706652987
0.3 0.7 0.9 100 9 23.897498703061515
0.3 0.7 0.9 100 10 92.56372903006911
0.3 0.7 0.9 100 11 34.48387349123642
0.3 0.7 0.9 100 12 17.6583318522451
0.3 0.7 0.9 100 13 22.24479698737812
0.3 0.7 0.9 100 14 58.717719312288665
0.3 0.7 0.9 200 0 0.03821343846067293
0.3 0.7 0.9 200 1 0.0030785422541868
0.3 0.7 0.9 200 2 0.06163633130364232
0.3 0.7 0.9 200 3 0.023139781298906925
0.3 0.7 0.9 200 4 0.15401262469120347
0.3 0.7 0.9 200 5 0.14734868270330104
0.3 0.7 0.9 200 6 0.023414303783702906
0.3 0.7 0.9 200 7 2.172349491688962
0.3 0.7 0.9 200 8 0.006371429753748714
0.3 0.7 0.9 200 9 0.06311912614250836
0.3 0.7 0.9 200 10 1.3981597769057785
0.3 0.7 0.9 200 11 2.507504926442161
0.3 0.7 0.9 200 12 0.0049147637954458645
0.3 0.7 0.9 200 13 3.0641098643100104
0.3 0.7 0.9 200 14 0.0022357551146150456
0.3 0.9 0.1 100 0 15.707585151297822
0.3 0.9 0.1 100 1 0.0
0.3 0.9 0.1 100 2 37.84105083945671
0.3 0.9 0.1 100 3 55.37219676445664
0.3 0.9 0.1 100 4 127.00577397936533
0.3 0.9 0.1 100 5 33.66168273799828
0.3 0.9 0.1 100 6 31.939438535220518
0.3 0.9 0.1 100 7 30.638717526775274
0.3 0.9 0.1 100 8 33.18047955964159
0.3 0.9 0.1 100 9 50.116989998806936
0.3 0.9 0.1 100 10 45.40279359992331
0.3 0.9 0.1 100 11 48.761615151429645
0.3 0.9 0.1 100 12 43.32176900898139
0.3 0.9 0.1 100 13 40.56096644867874
0.3 0.9 0.1 100 14 38.10151947839765
0.3 0.9 0.1 200 0 2.421034761844286
0.3 0.9 0.1 200 1 1.0133426860590955
0.3 0.9 0.1 200 2 0.09697210809891033
0.3 0.9 0.1 200 3 3.3206824039313965
0.3 0.9 0.1 200 4 0.008238568152828307
0.3 0.9 0.1 200 5 1.0515302560109312
0.3 0.9 0.1 200 6 1.050788953513372
0.3 0.9 0.1 200 7 0.05927454927516784
0.3 0.9 0.1 200 8 0.02257872539961525
0.3 0.9 0.1 200 9 2.0416817638935196
0.3 0.9 0.1 200 10 1.0224331607531294
0.3 0.9 0.1 200 11 0.11564345720308467
0.3 0.9 0.1 200 12 0.08282099374471841
0.3 0.9 0.1 200 13 0.03367694670015453
0.3 0.9 0.1 200 14 1.295897580891948
0.3 0.9 0.3 100 0 104.34646348505204
0.3 0.9 0.3 100 1 28.425238962052866
0.3 0.9 0.3 100 2 34.55476021454405
0.3 0.9 0.3 100 3 73.83859786285345
0.3 0.9 0.3 100 4 41.66698287765095
0.3 0.9 0.3 100 5 15.200389882432765
0.3 0.9 0.3 100 6 37.69345326998881
0.3 0.9 0.3 100 7 43.380518730047676
0.3 0.9 0.3 100 8 47.8725753400515
0.3 0.9 0.3 100 9 84.08111248037481
0.3 0.9 0.3 100 10 61.42945017224561
0.3 0.9 0.3 100 11 41.99228752308119
0.3 0.9 0.3 100 12 40.949478739962565
0.3 0.9 0.3 100 13 41.58427000671931
0.3 0.9 0.3 100 14 25.841991564765678
0.3 0.9 0.3 200 0 1.0555061067165443
0.3 0.9 0.3 200 1 0.03489290828396463
0.3 0.9 0.3 200 2 1.0027237673028253
0.3 0.9 0.3 200 3 0.028579841777373716
0.3 0.9 0.3 200 4 2.700449242823103
0.3 0.9 0.3 200 5 1.8614334394311207
0.3 0.9 0.3 200 6 0.019234891628363116
0.3 0.9 0.3 200 7 1.2569872407381393
0.3 0.9 0.3 200 8 3.2526400300017357
0.3 0.9 0.3 200 9 0.0023556801825517226
0.3 0.9 0.3 200 10 2.571240045322707
0.3 0.9 0.3 200 11 0.017024340999521215
0.3 0.9 0.3 200 12 3.1606695304102814
0.3 0.9 0.3 200 13 0.10195104315260828
0.3 0.9 0.3 200 14 0.1186378115187754
0.3 0.9 0.5 100 0 57.24546478949784
0.3 0.9 0.5 100 1 20.765026972776543
0.3 0.9 0.5 100 2 54.70459776396724
0.3 0.9 0.5 100 3 29.514674723815645
0.3 0.9 0.5 100 4 22.267475355529484
0.3 0.9 0.5 100 5 62.61533600470953
0.3 0.9 0.5 100 6 52.4284897502308
0.3 0.9 0.5 100 7 41.324076924728814
0.3 0.9 0.5 100 8 31.044920607951067
0.3 0.9 0.5 100 9 54.53456919427541
0.3 0.9 0.5 100 10 56.12274075397521
0.3 0.9 0.5 100 11 0.0
0.3 0.9 0.5 100 12 73.68904916135202
0.3 0.9 0.5 100 13 0.0
0.3 0.9 0.5 100 14 88.26563637043135
0.3 0.9 0.5 200 0 1.1924819930226338
0.3 0.9 0.5 200 1 0.03772558765919598
0.3 0.9 0.5 200 2 2.142685397785254
0.3 0.9 0.5 200 3 1.0440707826607216
0.3 0.9 0.5 200 4 0.09823223800797187
0.3 0.9 0.5 200 5 2.055531064546795
0.3 0.9 0.5 200 6 0.009455587758427697
0.3 0.9 0.5 200 7 0.015634480281432772
0.3 0.9 0.5 200 8 2.0865646282256627
0.3 0.9 0.5 200 9 1.0168077917686489
0.3 0.9 0.5 200 10 0.08093125022540981
0.3 0.9 0.5 200 11 0.10169115306544896
0.3 0.9 0.5 200 12 0.02402619467610556
0.3 0.9 0.5 200 13 1.004426494091426
0.3 0.9 0.5 200 14 2.1887447823338047
0.3 0.9 0.7 100 0 27.695841620973773
0.3 0.9 0.7 100 1 54.52063240808541
0.3 0.9 0.7 100 2 59.48430807865374
0.3 0.9 0.7 100 3 43.31978298541634
0.3 0.9 0.7 100 4 0.0
0.3 0.9 0.7 100 5 58.49835266457771
0.3 0.9 0.7 100 6 37.35237112976908
0.3 0.9 0.7 100 7 20.782408004866404
0.3 0.9 0.7 100 8 49.55367836075597
0.3 0.9 0.7 100 9 36.69637537957172
0.3 0.9 0.7 100 10 52.14513545905801
0.3 0.9 0.7 100 11 44.57690944843783
0.3 0.9 0.7 100 12 60.39119161892108
0.3 0.9 0.7 100 13 22.037922102965673
0.3 0.9 0.7 100 14 48.78129989580651
0.3 0.9 0.7 200 0 0.06077854595713106
0.3 0.9 0.7 200 1 1.1373916089716598
0.3 0.9 0.7 200 2 0.09462565467358708
0.3 0.9 0.7 200 3 0.0027200682551065114
0.3 0.9 0.7 200 4 0.060079982721646275
0.3 0.9 0.7 200 5 0.009058766587532574
0.3 0.9 0.7 200 6 1.3198759419911426
0.3 0.9 0.7 200 7 0.008074635094105886
0.3 0.9 0.7 200 8 0.0571625197682053
0.3 0.9 0.7 200 9 0.16260088461462097
0.3 0.9 0.7 200 10 0.23972696543754424
0.3 0.9 0.7 200 11 1.0970483263936046
0.3 0.9 0.7 200 12 2.2118153752629297
0.3 0.9 0.7 200 13 1.0785164012982573
0.3 0.9 0.7 200 14 0.02115790047237809
0.3 0.9 0.9 100 0 21.01026284941107
0.3 0.9 0.9 100 1 20.991658851265175
0.3 0.9 0.9 100 2 37.78733332923449
0.3 0.9 0.9 100 3 38.06272878777594
0.3 0.9 0.9 100 4 42.19519791060425
0.3 0.9 0.9 100 5 42.108639726475126
0.3 0.9 0.9 100 6 58.71264456842582
0.3 0.9 0.9 100 7 122.44582911266329
0.3 0.9 0.9 100 8 41.494160283314784
0.3 0.9 0.9 100 9 74.06884354822358
0.3 0.9 0.9 100 10 21.69832070098967
0.3 0.9 0.9 100 11 46.504426846970524
0.3 0.9 0.9 100 12 58.923601468603046
0.3 0.9 0.9 100 13 46.91838222739777
0.3 0.9 0.9 100 14 57.576201674258414
0.3 0.9 0.9 200 0 0.0485598146865307
0.3 0.9 0.9 200 1 2.3088149769803366
0.3 0.9 0.9 200 2 0.09783041245822766
0.3 0.9 0.9 200 3 0.028132407548792315
0.3 0.9 0.9 200 4 0.08322520229442887
0.3 0.9 0.9 200 5 1.248371438515436
0.3 0.9 0.9 200 6 0.12221188222059354
0.3 0.9 0.9 200 7 1.0323552515621746
0.3 0.9 0.9 200 8 1.209815673521483
0.3 0.9 0.9 200 9 1.1338331299675914
0.3 0.9 0.9 200 10 0.22465993990468114
0.3 0.9 0.9 200 11 0.3315099850370018
0.3 0.9 0.9 200 12 3.121047246911978
0.3 0.9 0.9 200 13 2.149079374553313
0.3 0.9 0.9 200 14 0.1221852509547503
0.5 0.1 0.1 100 0 0.0
0.5 0.1 0.1 100 1 0.0
0.5 0.1 0.1 100 2 43.1626423875741
0.5 0.1 0.1 100 3 0.0
0.5 0.1 0.1 100 4 0.0
0.5 0.1 0.1 100 5 19.766534803476397
0.5 0.1 0.1 100 6 16.1320213527666
0.5 0.1 0.1 100 7 23.312292219850804
0.5 0.1 0.1 100 8 0.0
0.5 0.1 0.1 100 9 41.20677279183393
0.5 0.1 0.1 100 10 0.0
0.5 0.1 0.1 100 11 16.845473319147914
0.5 0.1 0.1 100 12 0.0
0.5 0.1 0.1 100 13 51.49431809835757
0.5 0.1 0.1 100 14 0.0
0.5 0.1 0.1 200 0 3.488086619540809e-05
0.5 0.1 0.1 200 1 0.0001714131027981125
0.5 0.1 0.1 200 2 0.007233655772360237
0.5 0.1 0.1 200 3 0.00455006162997762
0.5 0.1 0.1 200 4 4.1746488420812966e-05
0.5 0.1 0.1 200 5 1.018724332376868
0.5 0.1 0.1 200 6 2.1321967835774558e-07
0.5 0.1 0.1 200 7 0.0022565078911096492
0.5 0.1 0.1 200 8 5.138270724636129e-05
0.5 0.1 0.1 200 9 5.847390127655672e-09
0.5 0.1 0.1 200 10 0.006047939859982421
0.5 0.1 0.1 200 11 5.850810456564659e-06
0.5 0.1 0.1 200 12 1.004676238026878
0.5 0.1 0.1 200 13 0.0005784024853827674
0.5 0.1 0.1 200 14 0.9962829197083245
0.5 0.1 0.3 100 0 19.118465749000723
0.5 0.1 0.3 100 1 0.0
0.5 0.1 0.3 100 2 27.206901776599718
0.5 0.1 0.3 100 3 60.2665242982023
0.5 0.1 0.3 100 4 27.82622239253736
0.5 0.1 0.3 100 5 57.47276481720825
0.5 0.1 0.3 100 6 59.34787559188737
0.5 0.1 0.3 100 7 40.05202199626532
0.5 0.1 0.3 100 8 37.10344707309608
0.5 0.1 0.3 100 9 37.54829385977929
0.5 0.1 0.3 100 10 40.72226115770097
0.5 0.1 0.3 100 11 47.496357962175146
0.5 0.1 0.3 100 12 59.62180031440554
0.5 0.1 0.3 100 13 23.567189564541525
0.5 0.1 0.3 100 14 0.0
0.5 0.1 0.3 200 0 0.0007275950994429792
0.5 0.1 0.3 200 1 0.004112094156843327
0.5 0.1 0.3 200 2 2.1399078622646037
0.5 0.1 0.3 200 3 0.007369360092647881
0.5 0.1 0.3 200 4 0.14758181578275043
0.5 0.1 0.3 200 5 0.9971251707340141
0.5 0.1 0.3 200 6 0.0012682186625259106
0.5 0.1 0.3 200 7 0.005733912540399899
0.5 0.1 0.3 200 8 1.0141229188935057
0.5 0.1 0.3 200 9 0.00036843162671829077
0.5 0.1 0.3 200 10 1.0762617310002458
0.5 0.1 0.3 200 11 0.013610456423725381
0.5 0.1 0.3 200 12 0.011141960481690916
0.5 0.1 0.3 200 13 2.6283669294165968
0.5 0.1 0.3 200 14 0.00670632641318214
0.5 0.1 0.5 100 0 53.27453529978894
0.5 0.1 0.5 100 1 23.955361332594197
0.5 0.1 0.5 100 2 68.86239046989112
0.5 0.1 0.5 100 3 57.60283532483435
0.5 0.1 0.5 100 4 7.754342025853624
0.5 0.1 0.5 100 5 42.93505245355829
0.5 0.1 0.5 100 6 0.0
0.5 0.1 0.5 100 7 30.730373204788453
0.5 0.1 0.5 100 8 38.165486566189436
0.5 0.1 0.5 100 9 42.66569645683078
0.5 0.1 0.5 100 10 30.307806920926595
0.5 0.1 0.5 100 11 58.773447175611935
0.5 0.1 0.5 100 12 41.70845540499465
0.5 0.1 0.5 100 13 52.54268873671884
0.5 0.1 0.5 100 14 28.267140653642763
0.5 0.1 0.5 200 0 1.0777185169121406
0.5 0.1 0.5 200 1 0.019016966319604478
0.5 0.1 0.5 200 2 0.05695400895835334
0.5 0.1 0.5 200 3 1.0731796694884466
0.5 0.1 0.5 200 4 1.0501921613604672
0.5 0.1 0.5 200 5 0.0015898912184013625
0.5 0.1 0.5 200 6 0.0022051683913240083
0.5 0.1 0.5 200 7 0.002547417813183017
0.5 0.1 0.5 200 8 0.009933711611131102
0.5 0.1 0.5 200 9 0.8614189273053867
0.5 0.1 0.5 200 10 0.013356526146539593
0.5 0.1 0.5 200 11 3.357072697883398
0.5 0.1 0.5 200 12 0.01958440039174647
0.5 0.1 0.5 200 13 0.018640392549388096
0.5 0.1 0.5 200 14 1.1677856316720803
0.5 0.1 0.7 100 0 0.0
0.5 0.1 0.7 100 1 15.45735512913354
0.5 0.1 0.7 100 2 61.28377713584797
0.5 0.1 0.7 100 3 20.855425534534298
0.5 0.1 0.7 100 4 33.530324356839756
0.5 0.1 0.7 100 5 32.31169553989183
0.5 0.1 0.7 100 6 34.255579891623164
0.5 0.1 0.7 100 7 3.552713678800501e-15
0.5 0.1 0.7 100 8 53.07185296504003
0.5 0.1 0.7 100 9 80.22140581897926
0.5 0.1 0.7 100 10 37.32282394505803
0.5 0.1 0.7 100 11 23.15510049791593
0.5 0.1 0.7 100 12 51.7240225915755
0.5 0.1 0.7 100 13 25.408479603868223
0.5 0.1 0.7 100 14 35.88696536093221
0.5 0.1 0.7 200 0 1.0240175398814504
0.5 0.1 0.7 200 1 1.0253796693969122
0.5 0.1 0.7 200 2 0.25915066188468394
0.5 0.1 0.7 200 3 2.1640373087913414
0.5 0.1 0.7 200 4 0.019596251178329638
0.5 0.1 0.7 200 5 0.012122843699053476
0.5 0.1 0.7 200 6 0.004403420262546476
0.5 0.1 0.7 200 7 0.006876481194531436
0.5 0.1 0.7 200 8 0.006319966336745253
0.5 0.1 0.7 200 9 1.1260652447481547
0.5 0.1 0.7 200 10 0.09969864767265157
0.5 0.1 0.7 200 11 3.355438243093083
0.5 0.1 0.7 200 12 0.07773571492355558
0.5 0.1 0.7 200 13 1.0097881155513537
0.5 0.1 0.7 200 14 0.010995227695463683
0.5 0.1 0.9 100 0 0.0
0.5 0.1 0.9 100 1 39.03692736795211
0.5 0.1 0.9 100 2 58.507617178601876
0.5 0.1 0.9 100 3 35.18105892324153
0.5 0.1 0.9 100 4 33.2642770923604
0.5 0.1 0.9 100 5 36.57913007155905
0.5 0.1 0.9 100 6 18.32157219449954
0.5 0.1 0.9 100 7 48.36212640378244
0.5 0.1 0.9 100 8 0.0
0.5 0.1 0.9 100 9 52.268737119707474
0.5 0.1 0.9 100 10 32.62269005213524
0.5 0.1 0.9 100 11 35.406200970078274
0.5 0.1 0.9 100 12 53.41432153752903
0.5 0.1 0.9 100 13 32.276717616587256
0.5 0.1 0.9 100 14 41.86749765051822
0.5 0.1 0.9 200 0 1.003581037777149
0.5 0.1 0.9 200 1 1.04922877695277
0.5 0.1 0.9 200 2 0.07029929431856097
0.5 0.1 0.9 200 3 0.24437443225071576
0.5 0.1 0.9 200 4 0.11035499102844959
0.5 0.1 0.9 200 5 0.009095983336612434
0.5 0.1 0.9 200 6 1.998384823737526
0.5 0.1 0.9 200 7 0.036792803519967165
0.5 0.1 0.9 200 8 1.2547180726645184
0.5 0.1 0.9 200 9 0.021108277734651182
0.5 0.1 0.9 200 10 0.14906035074680268
0.5 0.1 0.9 200 11 3.118779120124257
0.5 0.1 0.9 200 12 0.0033459634682895256
0.5 0.1 0.9 200 13 4.145473076979933
0.5 0.1 0.9 200 14 0.09341254625269713
0.5 0.3 0.1 100 0 6.676569404243367
0.5 0.3 0.1 100 1 0.0
0.5 0.3 0.1 100 2 0.0
0.5 0.3 0.1 100 3 0.0
0.5 0.3 0.1 100 4 0.0
0.5 0.3 0.1 100 5 0.0
0.5 0.3 0.1 100 6 69.5302477814364
0.5 0.3 0.1 100 7 17.6467645425331
0.5 0.3 0.1 100 8 15.471686523298462
0.5 0.3 0.1 100 9 0.0
0.5 0.3 0.1 100 10 10.732135394253817
0.5 0.3 0.1 100 11 1.7763568394002505e-15
0.5 0.3 0.1 100 12 17.517571490273248
0.5 0.3 0.1 100 13 0.0
0.5 0.3 0.1 100 14 0.0
0.5 0.3 0.1 200 0 1.0440923539078995e-06
0.5 0.3 0.1 200 1 0.00033660479536123944
0.5 0.3 0.1 200 2 2.091944253379552e-06
0.5 0.3 0.1 200 3 1.0017759575837442
0.5 0.3 0.1 200 4 1.008988469540963
0.5 0.3 0.1 200 5 1.759121131073016e-05
0.5 0.3 0.1 200 6 3.0963914943171744e-05
0.5 0.3 0.1 200 7 0.00019334077218857715
0.5 0.3 0.1 200 8 0.002250611794620383
0.5 0.3 0.1 200 9 0.00020611401693493292
0.5 0.3 0.1 200 10 2.9745479395160146e-05
0.5 0.3 0.1 200 11 0.00011606966392818663
0.5 0.3 0.1 200 12 0.00044446198331726805
0.5 0.3 0.1 200 13 6.88158404393846e-05
0.5 0.3 0.1 200 14 3.446046433097649e-05
0.5 0.3 0.3 100 0 1.7763568394002505e-15
0.5 0.3 0.3 100 1 0.0
0.5 0.3 0.3 100 2 33.494611147076704
0.5 0.3 0.3 100 3 61.909793860863566
0.5 0.3 0.3 100 4 0.0
0.5 0.3 0.3 100 5 0.0
0.5 0.3 0.3 100 6 0.0
0.5 0.3 0.3 100 7 0.0
0.5 0.3 0.3 100 8 59.56126255831079
0.5 0.3 0.3 100 9 36.57088235392148
0.5 0.3 0.3 100 10 40.9071706021172
0.5 0.3 0.3 100 11 19.450645299417186
0.5 0.3 0.3 100 12 0.0
0.5 0.3 0.3 100 13 1.7763568394002505e-15
0.5 0.3 0.3 100 14 37.099475504495594
0.5 0.3 0.3 200 0 0.004351617565379939
0.5 0.3 0.3 200 1 1.0496826689897638
0.5 0.3 0.3 200 2 3.639141720235273e-05
0.5 0.3 0.3 200 3 0.0018727009389252203
0.5 0.3 0.3 200 4 0.001139040175788253
0.5 0.3 0.3 200 5 2.031080810152101
0.5 0.3 0.3 200 6 0.0005633840862309114
0.5 0.3 0.3 200 7 1.004152270572808
0.5 0.3 0.3 200 8 0.006315688403184083
0.5 0.3 0.3 200 9 0.010384176384825139
0.5 0.3 0.3 200 10 1.0204561719068117
0.5 0.3 0.3 200 11 2.041569853322244
0.5 0.3 0.3 200 12 0.0008040074499238159
0.5 0.3 0.3 200 13 0.0011527302665506056
0.5 0.3 0.3 200 14 1.0162206506016016
0.5 0.3 0.5 100 0 44.072408055799585
0.5 0.3 0.5 100 1 0.0
0.5 0.3 0.5 100 2 0.0
0.5 0.3 0.5 100 3 29.078453434260382
0.5 0.3 0.5 100 4 53.95759377003497
0.5 0.3 0.5 100 5 57.60304642595902
0.5 0.3 0.5 100 6 25.477242709262537
0.5 0.3 0.5 100 7 46.18579830022077
0.5 0.3 0.5 100 8 25.556419727590686
0.5 0.3 0.5 100 9 12.654348607268927
0.5 0.3 0.5 100 10 18.88970422376975
0.5 0.3 0.5 100 11 22.657873809669216
